,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Location Info,Retweets,Favorites,Language,Source
138,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:35,1.44E+18,NormanAyllon14,"Tegucigalpa, Honduras. 🇭🇳",13,0,es,Twitter for Android
139,@Maximus2938 @NacionOlimpista @hugo_app @CDOlimpia Los esta barriendo,9/14/2021 17:34,1.44E+18,jcramosmo,en la luna ,0,1,es,Twitter for Android
140,"@jcramosmo @NacionOlimpista @hugo_app @CDOlimpia Y solo esta semana, no digamos más antes 😂🥊CM🤕",9/14/2021 17:31,1.44E+18,Maximus2938,Honduras,0,1,es,Twitter for Android
141,@NacionOlimpista @hugo_app Llevan 3 a 0 al CM de @CDOlimpia .. Vamos Nación. 🙊😂,9/14/2021 17:27,1.44E+18,_Keko__,El Hades,0,1,es,Twitter for Android
142,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:27,1.44E+18,DennisFernnde10,Barrio La Leona Honduras ,13,0,es,Twitter for Android
143,@hugo_app puedo pedir desde la aplicación que me desbloquee Olimpia(?),9/14/2021 17:18,1.44E+18,Adrian_G95,"Tegucigalpa,honduras",0,0,es,Twitter for Android
144,@hugo_app del lado correcto. 🇳🇱🦁 https://t.co/UslVWmPUSi,9/14/2021 17:17,1.44E+18,destephen_j,Sol Sur,0,2,es,Twitter for Android
145,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:16,1.44E+18,xavierHdz1912,Honduras,13,0,es,Twitter for Android
146,@NacionOlimpista @hugo_app Imagínate un repartidor de Hugo en España entregándole la camisa a Luis Suárez,9/14/2021 17:16,1.44E+18,daordonez1987,Estados Unidos,0,5,es,Twitter for Android
147,@owendidier Jajajaja a Soporte Tecnico de @hugo_app,9/14/2021 17:15,1.44E+18,Danger_Format,,0,1,es,Twitter for Android
148,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:14,1.44E+18,Dennis_Munoz13,,13,0,es,Twitter for Android
149,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:12,1.44E+18,hugo_app,Centroamérica y El Caribe,13,0,es,Twitter for iPhone
150,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:12,1.44E+18,imcaceres5,"San Pedro Sula, Honduras",13,0,es,Twitter for Android
151,@NacionOlimpista @hugo_app Debí comprar la camisa antes de ese parche jejejee,9/14/2021 17:11,1.44E+18,Davisin90712124,,0,2,es,Twitter for Android
152,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:11,1.44E+18,IssaSauceda24,HONDURAS,13,0,es,Twitter for Android
153,"RT @Maximus2938: @NacionOlimpista @hugo_app Nación Olimpista  2
CM @CDOlimpia   0",9/14/2021 17:11,1.44E+18,cherrygemsgigi,Honduras,2,0,es,Twitter for Android
154,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:11,1.44E+18,cherrygemsgigi,Honduras,13,0,es,Twitter for Android
155,"@NacionOlimpista @hugo_app Nación Olimpista  2
CM @CDOlimpia   0",9/14/2021 17:10,1.44E+18,Maximus2938,Honduras,2,22,es,Twitter for Android
156,Al menos denme crédito ey 🤣 @hugo_app https://t.co/4dTToffgI7 https://t.co/otaZBjcyRI,9/14/2021 17:10,1.44E+18,ESolis24,El Salvador,0,14,es,Twitter for iPhone
157,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:09,1.44E+18,Adrian_G95,"Tegucigalpa,honduras",13,0,es,Twitter for Android
158,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:09,1.44E+18,Maximus2938,Honduras,13,0,es,Twitter for Android
159,¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará la parte baja del dorsal de nuestros jugadores! https://t.co/Nj1WSylVom,9/14/2021 17:08,1.44E+18,NacionOlimpista,Honduras,13,157,es,Twitter for iPhone
160,@cc_guzman @hugo_app ayuda,9/14/2021 3:57,1.44E+18,ChelitaCoffee,El Salvador,0,1,es,Twitter for Android
161,En mi vida vuelvo a pedir por @hugo_app 🙅🏻‍♀️,9/14/2021 1:15,1.44E+18,Marce_Sante,,0,1,es,Twitter for iPhone
162,A este cliente le va de sorpresa una mochila y un kit de bocinas de LUJO por la compra de su monitor Huawei por @hugo_app 👌😁 https://t.co/in9sPxiVJ5,9/13/2021 23:03,1.44E+18,TechloverStore,,0,9,es,Twitter for Android
163,En el mundo existen porquerías y luego está el servicio al cliente de @hugo_app. De verdad que me he quedado con ganas de ir @ProConsumidorRD @MIC_RD,9/13/2021 21:48,1.44E+18,daurynova,"Santiago, República Dominicana",0,0,es,Twitter Web App
164,RT @TechloverStore: En la #SmartWeek de @HuaweiLatam tenemos envío gratis al ordenar por @hugo_app y descuentos únicos 😁💕 https://t.co/WgzF…,9/13/2021 19:04,1.44E+18,CarolMonroe,El Salvador,1,0,es,Twitter for Android
165,En la #SmartWeek de @HuaweiLatam tenemos envío gratis al ordenar por @hugo_app y descuentos únicos 😁💕 https://t.co/WgzF3JlGqm,9/13/2021 19:02,1.44E+18,TechloverStore,,1,4,es,Twitter for Android
166,"@Defensoria_910 @hugo_app Gracias... como arte de magia, ya están viendo mi caso nuevamente.",9/13/2021 18:09,1.44E+18,cavelm,El Salvador,0,0,es,Twitter Web App
167,@hugo_app @nohecastaneda Así sufrimos nosotros también cómo comercios de emprendedores 😔,9/13/2021 17:27,1.44E+18,MinutasLM,"Santa Tecla, El Salvador",0,0,es,Twitter for Android
168,@ReneDorathSV @hugo_app @LaSelecta_SLV @Defensoria_910 Yo llevo mas de un mes esperando reembolso por un doble cargo que me hicieron 😠,9/13/2021 17:18,1.44E+18,a_alfa7,,0,0,es,Twitter for Android
169,Como para cuando me harán el reembolso que llevo esperando por mas de un mes señores de @hugo_app???,9/13/2021 16:57,1.44E+18,a_alfa7,,0,1,es,Twitter for Android
170,"@cavelm @hugo_app Si el proveedor no brindó solución aceptable a su reclamo, ingrese su reclamo acá: 👉 https://t.co/REp4lLTY0g    

Contáctenos: WhatsApp 7860-9704 o Teléfono 910.",9/13/2021 16:46,1.44E+18,Defensoria_910,"El Salvador, América Central",0,0,es,Twitter Web App
171,LADRONES @hugo_app,9/13/2021 16:22,1.44E+18,oscarflores8_,Latinoamérica,0,1,es,Twitter for iPhone
172,@hugo_app Son unos sinvergüenzas!!! tengo mas de un mes esperando que me hagan una devolución que ustedes mismos confirmaron tomaría máx. 15 días hábiles. Nadie me da una respuesta!! Tengo acaso que escalar mi problema a la @Defensoria_910 ???,9/13/2021 14:34,1.44E+18,cavelm,El Salvador,0,0,es,Twitter Web App
173,"@nohecastaneda @hugo_app Lastimosamente perdió su enfoque Hugo bajando filtros de calidad en entregas o escenarios cuando los pedidos llegan incompletos, y se lavan dando un Delivery Free por el 99% de los problemas como que eso es suficiente.",9/13/2021 1:23,1.44E+18,jonathansalba,"San Salvador, El Salvador",0,0,es,Twitter for iPhone
174,@hugo_app Felicidades hoy espere 3 horas por mi comida de @Laurel y  lo que recibí fue la comida de @MunirDauhajre la cual devolví y como premio @hugo_app me compensó devolviéndome mi pago y RD$ 95 como compensación.,9/12/2021 22:56,1.44E+18,fmdiazp,,0,1,es,Twitter for iPhone
175,Hoy es la última vez que trato de pedir algo por @hugo_app... les recomiendo que hagan lo mismo,9/12/2021 21:41,1.44E+18,nohecastaneda,"San Salvador, El Salvador",0,3,es,Twitter for Android
176,"RT @PanchoOlivares: No usen @hugo_app!! Aplicación basura! Falsas expectativas! 
Terrible servicio!

Empezaremos a buscar opciones con #Ube…",9/12/2021 3:51,1.44E+18,KaritOlivaresF, Stairway to Heaven,2,0,es,Twitter for iPhone
177,"No usen @hugo_app!! Aplicación basura! Falsas expectativas! 
Terrible servicio!

Empezaremos a buscar opciones con #UberEats o @pedidosya!!",9/12/2021 1:52,1.44E+18,PanchoOlivares,"San José, Costa Rica",2,4,es,Twitter for Android
178,"@detuitentuit @hugo_app Buenas tardes

En primer lugar, queremos pedirte disculpas por este inconveniente 

Nos pudieras compartir por DM un # de teléfono y # de orden de hugo app por favor para darle mejor seguimiento

Att
La familia BW",9/11/2021 17:13,1.44E+18,BWelsalvador,El Salvador,0,0,es,Twitter for iPhone
179,RT @William_Torres6: Ya se acerca el partido de El Salvador contra México y yo sigo esperando deluvion por entradas del partido contra Esta…,9/11/2021 16:36,1.44E+18,jored97,El Salvador,1,0,es,Twitter for Android
180,El envío de las donas en @hugo_app me sale más caro que las propias donas. 😂,9/11/2021 15:30,1.44E+18,Rivjosh,El Salvador,0,0,es,Twitter for Android
181,Cadena de oración para que la pongan en @hugo_app https://t.co/2SouOlnKZn,9/11/2021 2:37,1.44E+18,AdrianaArgueta_,,0,2,es,Twitter for iPhone
182,"@BWelsalvador @hugo_app No sé que problema de logística tienen en la sucursal de metrocentro, pero se ordenaron por hugo a las 11:30, la hora que según hugo comienzan a operar, y trajeron la orden a la 1pm pasadas. Sin dar mayor explicación y lastimosamente hugo no deja cancelar los pedidos.",9/10/2021 19:36,1.44E+18,detuitentuit,desde El Salvador en dictadura,0,0,es,Twitter for Android
183,@detuitentuit @hugo_app ¡Hola! ¿Nos pudieras enviar por DM más detalles para poder ayudarte?,9/10/2021 19:28,1.44E+18,BWelsalvador,El Salvador,0,0,es,Twitter for iPhone
184,"Y así de la nada los de @hugo_app y @BWelsalvador nos dejaron valiendo con el almuerzo.
que servicio más deficiente",9/10/2021 19:02,1.44E+18,detuitentuit,desde El Salvador en dictadura,0,0,es,Twitter Web App
185,"RT @TechloverStore: Ok amigos, les tenemos buenas noticias. 😍

Tenemos súper descuentos con @HuaweiMobileCo y delivery GRATIS con @hugo_app…",9/10/2021 17:56,1.44E+18,Alling,,1,0,es,Twitter for iPhone
186,"@William_Torres6 @hugo_app Si su proveedor no brindó solución aceptable a su reclamo, ingrese su reclamo acá: 👉 https://t.co/REp4lLTY0g   

Contáctenos: WhatsApp 7860-9704 o Teléfono 910.",9/10/2021 17:51,1.44E+18,Defensoria_910,"El Salvador, América Central",0,0,es,Twitter Web App
187,Ya se acerca el partido de El Salvador contra México y yo sigo esperando deluvion por entradas del partido contra Estados Unidos 😡😡😡 @hugo_app @Defensoria_910,9/10/2021 17:46,1.44E+18,William_Torres6,"San Salvador, El Salvador",1,1,es,Twitter for Android
188,"Ok amigos, les tenemos buenas noticias. 😍

Tenemos súper descuentos con @HuaweiMobileCo y delivery GRATIS con @hugo_app por sus compras en la #SuperWeek.

La  Huawei Band 6, que usualmente cuesta $69.99, esta a $49.99 😎👀

Y vale la pena ✅

https://t.co/mM96LfVDLX",9/10/2021 17:28,1.44E+18,TechloverStore,,1,4,es,Twitter Web App
189,@hugo_app el peor servicio🤮,9/9/2021 21:46,1.44E+18,mpaulinac,#FAS ⚽  ,0,0,es,Twitter for iPhone
190,RT @TechloverStore: Les tenemos una sorpresa junto con @HuaweiLatam y @hugo_app 😍,9/9/2021 18:16,1.44E+18,CarolMonroe,El Salvador,1,0,es,Twitter Web App
191,Les tenemos una sorpresa junto con @HuaweiLatam y @hugo_app 😍,9/9/2021 18:15,1.44E+18,TechloverStore,,1,6,es,Twitter Web App
192,RT @MinutasLM: Ya nos puedes encontrar en @hugo_app  y pagar tus #Minutas con #bitcoins @chivowallet https://t.co/YUo6an0xBg,9/9/2021 14:37,1.44E+18,M_ktherin,El Salvador,1,0,es,Twitter for Android
193,@nayibbukele @chivowallet @GooglePlay Jajajaja mejor llámale a alguien de @hugo_app que te ayude,9/9/2021 1:28,1.44E+18,robcepciom,El Salvador,0,0,es,Twitter for iPhone
194,Ya nos puedes encontrar en @hugo_app  y pagar tus #Minutas con #bitcoins @chivowallet https://t.co/YUo6an0xBg,9/8/2021 21:51,1.44E+18,MinutasLM,"Santa Tecla, El Salvador",1,1,es,Twitter for Android
