,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source
498,"#pokemontcg 
Steelix 
1ºatk: Esse golpe causa 20 x o numero de contadores de dano nesse pokémon 

2º atk: Esse golpe causa 30 de dano a seus pokémon no banco. https://t.co/6AKHZsOY5d",2021-09-17 02:05:03,1438685401808613376,SHSuperSonic,Santo André,1,3,es,Twitter Web App
499,"@TalesofLaura Pokémon, Animal Crossing, Animales y un poco de Anime :D",2021-09-17 02:04:02,1438685144559280128,lalonsilva,México,0,0,es,Twitter for iPhone
500,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:03:34,1438685027521470466,jguinez19999,,357,0,es,Twitter Web App
501,@andreaarapa A pero pokemon,2021-09-17 02:02:59,1438684878942388224,XuanchaxMoney,"Lima, Peru",0,0,es,Twitter for iPhone
502,"RT @NibyMPP: Si por los fans fuera, la mayoría de los Pokémon serían tipo fantasma, siniestro y siempre te darían un pseudolegendario como…",2021-09-17 02:02:55,1438684862588854277,_Firestone__,,41,0,es,Twitter for Android
503,"RT @Melissita1204: Semana de ofertas!!!
Mascarillas Kn95 fish niñas/niños: 20 soles (caja)
Mascarilllas quirúrgicas: Hello Kitty, Pokémon,…",2021-09-17 02:02:50,1438684840262574080,Katrinha19,"Surco, Peru",3,0,es,Twitter for Android
504,"A veces me dan ganas de mandarle un mensaje y decirle ""¿Vamos por un café de Pokemón, o le tienes miedo al éxito, morra?""",2021-09-17 02:02:40,1438684801033125889,Asherah501,,0,2,es,Twitter Web App
505,Pokémon Esmeralda tiene uno de mis soundtracks favoritos de videojuegos. 💚 https://t.co/mQOxsxhXxf,2021-09-17 02:02:29,1438684756053475332,Morsmordresb,"Durango, México.",0,0,es,Twitter for Android
506,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 02:01:56,1438684616790102025,LuisMarquezVe,"Valencia, Venezuela",68,0,es,Twitter for Android
507,Aparentemente mi acento suena más mexicano que venezolano y supongo que es culpa del doblaje latino de Pokemon jajaja. 😂,2021-09-17 02:01:54,1438684605465436162,CcC_8,Ápeiron,0,2,es,Twitter for Android
508,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:01:50,1438684590126796802,Elciber6,no doy mi dirección a extraños,357,0,es,Twitter for Android
509,RT @CleverSafo: Quiero hacer un estudio muy serio para descubrir por qué a los gays les gusta tanto Pokémon,2021-09-17 02:01:38,1438684538171965442,dest_r0y,Ahí mismito. ,6,0,es,Twitter for Android
510,"RT @Straruberry: 🧁🌸POKÉMON BABYS STICKERS🌸🧁

~ Cleffa, Igglybuff &amp; Happiny ~

Llega una nueva tanda de pegatinas Pokémon, esta vez de la ma…",2021-09-17 02:01:35,1438684525895290886,GearHauglir,Astera - Córdoba,45,0,es,Twitter for Android
511,"Semana de ofertas!!!
Mascarillas Kn95 fish niñas/niños: 20 soles (caja)
Mascarilllas quirúrgicas: Hello Kitty, Pokémon, Mario Bros. 17.50 (caja)
Pedidos al 984266855 (WhatsApp)
Delivery el jueves.
RT POR FAVOR https://t.co/mut4yuFowd",2021-09-17 02:01:32,1438684514222551040,Melissita1204,,3,2,es,Twitter for Android
512,"RT @CrownVGC: Aquí os dejo una movida que he hecho esta tarde, a ver que os parece. #pokemon #fakemon @PokemonEstelar https://t.co/GNULjHw8…",2021-09-17 02:00:56,1438684364875894786,IntrinsicGames,Dressrosa,5,0,es,Alyssa_AI
513,"Gosta de pokémon, parece ser gente boa",2021-09-17 02:00:47,1438684324312780803,FelixSccp,,0,0,es,Twitter for Android
514,Mi pokemon favorito es Eevee.,2021-09-17 02:00:43,1438684309284691969,PokeBotPruebas,,0,0,es,"Cheap Bots, Done Quick!"
515,RT @ImChim4: Dia 7 aprendiendo a spritear Pokémon!!!!!!! Diseño original de @DerDennis218 !!! #pixelart #fakemon #pokemon 🦙🏔️ https://t.co/…,2021-09-17 02:00:42,1438684303215378437,Pixcelerator,The Internet,1,0,es,Pixcelerator
516,Dia 7 aprendiendo a spritear Pokémon!!!!!!! Diseño original de @DerDennis218 !!! #pixelart #fakemon #pokemon 🦙🏔️ https://t.co/XozwAgEmCl,2021-09-17 02:00:36,1438684279488323584,ImChim4,Colombia🙂,1,3,es,Twitter for Android
517,si Pokémon go es tan bueno por qué no hay un Pokémon go 2?,2021-09-17 02:00:36,1438684279303778307,crymro,kalos,0,0,es,Twitter for Android
518,"RT @CcBlake_Pez: Alola Pokémon League Exhibition Battle.
Ash &amp; Naganadel vs Kukui &amp; Lucario.
#anipoke #PokemonSunMoon https://t.co/DFEejv0i…",2021-09-17 02:00:28,1438684244834979859,CIXSANTY1,México,1,0,es,Twitter Web App
519,"Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". #PokemonGO #pokemon https://t.co/D6x1oZ7NaN",2021-09-17 02:00:21,1438684219228794880,CPCristian09,"Mérida, Venezuela",0,1,es,Twitter for Android
520,"#pokemontcg 
Habilidade :  Se esse pokémon for nocauteado coloque 10 contadores de dano no pokémon defensor 
Atk: Esse pokémon causa 30 de dano a si mesmo https://t.co/3VoHlSvHNY",2021-09-17 01:59:54,1438684103210110978,SHSuperSonic,Santo André,1,3,es,Twitter Web App
521,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 01:59:43,1438684059597684740,sergiodiez_f,,450,0,es,Twitter for Android
522,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 01:59:18,1438683954127724549,Lu_death,Quito - Ecuador,357,0,es,Twitter for Android
523,"@davidsans18 hasta mi cuenta le regaló por sus nudes (si es una dama) 
aunque acá una chava ya me ofreció hacer cosas de esposos por pasarle a giratinaorigen  graudon regice zapdo (shinys)
y justo que ya estoy dejando de jugar Pokémon creo que me animaré a acertar su propuesta 
saludos crack",2021-09-17 01:59:07,1438683907411513346,felixbaumgarner,"Baja California, México",0,0,es,Twitter for Android
524,"18. bueno gente, llegamos al final. yo creo que la creación del tipo fairy fue toda una excusa para buffear a un pokémon ya tan amado como togekiss 10/10 antes de que fuera fairy 14/10 después. flinch 2 strong https://t.co/Qy7xAN0mS0",2021-09-17 01:59:01,1438683883000696839,definitely_emo,,0,0,es,Twitter for Android
525,"16.por mucho tiempo umbreon ocupó el lugar de mi pokemon favorito del tipo oscuro hasta que,en el mismo nuzlocke en el que me encariñe con makuhita, encontré un amigo en un pequeño perrito perdido que encontré al principio de mi aventura y me acompañó hasta el final :) 13/10 https://t.co/Y9sjDxsNMm",2021-09-17 01:58:58,1438683870086434817,definitely_emo,,0,0,es,Twitter for Android
526,"15. seria fácil poner muchas otras cosas acá. aceptémoslo, hay muchos pokemones tipo fantasma que son geniales. pero de todos ellos me quedo con chandelure. no sé si es si lore, su diseño, su typing o su exagerado sp.atk pero hay algo en este pokemon que me fascina. https://t.co/uZueAlqrE9",2021-09-17 01:58:57,1438683865477009408,definitely_emo,,0,0,es,Twitter for Android
527,"13. este es my boy, el único e inigualable, mr bicho himself. scyther era mi pokemon favorito de los primeros 151 y cuando vi a la evolución me volví chango. si se puede capturar a scizor lo tengo en mi equipo. aprende falsotortazo man. https://t.co/HIwrXXUtYp",2021-09-17 01:58:55,1438683855825817604,definitely_emo,,0,1,es,Twitter for Android
528,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 01:58:52,1438683842311688194,DanikaAngelica,Philippines,137,0,es,Twitter for Android
529,Dios una vez había un pokemon en un aula y estaba literalmente TODO EL COLEGIO ADENTRO DE ESE AULA EN EL RECREO https://t.co/rVNUrCIdgh,2021-09-17 01:58:17,1438683698967293956,sabrizappavigna,La Matanza,0,1,es,Twitter for iPhone
530,"Ya 5 años de andar atrapando Pokémon 🤩🙌🏻.
(Dicen mis primas que mejor me ponga a atrapar una mujer 🤣) https://t.co/VjSFVU0KDM",2021-09-17 01:58:09,1438683665148563462,PRTZONA,,0,0,es,Twitter for iPhone
531,"@NegritoTuiter0 Pero pero, puedes jugar mejor al Pokemon Go 👉🏼👈🏼",2021-09-17 01:57:51,1438683587902119943,OmarVegaD,,0,1,es,Twitter for iPhone
532,@metrodesantiago Este tweet muestra que no han visto ni un capitulo de pokemon,2021-09-17 01:56:26,1438683232590041091,PatoMunozRamos,,0,46,es,Twitter Web App
533,"RT @calanigames: ¿QUE TAN BUENO ES CONCHA FILO? NUEVO ATAQUE TIPO AGUA - POKÉMON GO
@Terminador73JP @LauritasolePGo
@JuvlaG @D_O_PokeEditio…",2021-09-17 01:56:09,1438683161119141889,pokeamigosneza,"Nezahualcóyotl, Edo de Méx",3,0,es,Twitter Web App
534,RT @gen_ghibli: 🎨 #Pokémon y Studio Ghibli se fusionan en este espectacular arte: https://t.co/E3BunIrrdZ vía @Areajugones ✨ https://t.co/b…,2021-09-17 01:55:46,1438683063102447623,GIFGhibli,Tokorozawa,27,0,es,Twitter for Android
535,"RT @PrimarinaRiver: The person

The person’s favorite Pokémon https://t.co/rud1ETiut8",2021-09-17 01:55:38,1438683032135688196,Sniffythecookie,,4,0,es,Twitter for iPhone
536,"RT @PrimarinaRiver: The person

The person’s favorite Pokémon https://t.co/rud1ETiut8",2021-09-17 01:55:13,1438682926263177219,MertensDiego,"Corginia, Wasteland",4,0,es,Twitter for Android
537,RT @FrikingxsGalaxy: En ocasiones veo Gokus. #DragonBall #DragonBallZ #DragonBallSuper #Goku #GokuBlack #Bardock #Goten #Ash #Pokémon https…,2021-09-17 01:55:01,1438682875029868544,OLeonella,,2,0,es,Twitter for Android
538,Se repiten Pokémon de Sinnoh y más. https://t.co/WH2uDEJvvp,2021-09-17 01:54:44,1438682805471485952,catillo596,,0,5,es,Twitter for Android
539,"RT @pokexperto: Figura de Arceus y Steelbook de Leyendas Pokémon Arceus por reservar el juego en varias tiendas de Europa.

Detalles por co…",2021-09-17 01:54:03,1438682630413856769,MrDraginite,Aqui,221,0,es,Twitter for Android
540,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 01:54:01,1438682622079684609,HandsomeDanie,El Sobradifelicidad,357,0,es,Twitter for Android
541,@MiltonCasco74 jugando al Pokémon Y,2021-09-17 01:53:49,1438682573375524867,zinchenkista,,0,1,es,Twitter Web App
542,RT @pokexperto: Detalles de Concha Filo añadidos al Pokemon GO. https://t.co/zWBjHSsRrd,2021-09-17 01:53:21,1438682454378823684,PoGoSinBarreras,,15,0,es,Twitter for Android
543,"RT @pokexperto: El día 16 de septiembre de 2004 salió a la venta en Japón Pokémon Esmeralda.

➡️ Hoy se cumple el #17º aniversario de su sa…",2021-09-17 01:53:15,1438682429418524673,SCrystal251,Earth,96,0,es,Twitter for Android
544,queria jugar pokemon y sali enamorada https://t.co/gcwGu6tDiq,2021-09-17 01:53:15,1438682429015928834,itrsanoo,ella ଽ (18)꙳⸌♡⸍꙳ 🍥,0,0,es,Twitter for iPhone
545,RT @pokexperto: Nuevos Pokémon disfrazados y ropa añadida a Pokémon GO por los eventos de la Semana de la Moda y Halloween https://t.co/ELQ…,2021-09-17 01:53:06,1438682392437436418,PoGoSinBarreras,,15,0,es,Twitter for Android
546,RT @pokexperto: Póster promocional de la película de Pokémon Los Secretos de la Selva en China. https://t.co/JAuNru4DB4,2021-09-17 01:53:01,1438682370891255810,calabazuya,,79,0,es,Twitter for Android
547,"RT @pokexperto: Nuevo evento de Incursiones Dinamax en Pokémon Espada y Escudo:

📅 17 a 19 de septiembre
➡️ Lunatone Shiny 💫
➡️ Solrock Shi…",2021-09-17 01:53:00,1438682366482997250,PoGoSinBarreras,,16,0,es,Twitter for Android
548,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 01:52:47,1438682314280775683,PoGoSinBarreras,,44,0,es,Twitter for Android
549,"RT @pokexperto: Nuevo evento local de Pokémon GO:

📅 21 a 28 de septiembre
🌎 Taiwán
➡️ Competición de capturar Pokémon entre los jugadores…",2021-09-17 01:52:40,1438682285281267714,PoGoSinBarreras,,7,0,es,Twitter for Android
550,"RT @GommunityMx: 🚨Nuevo evento para Taiwán. 

📅 Del 21 al 28 de Sept. 
➡️ Competición de capturas entre los jugadores de distintas zonas. L…",2021-09-17 01:52:35,1438682260883005442,PoGoSinBarreras,,1,0,es,Twitter for Android
551,Mil gracias por el apoyo en el directo familoa vaya risas y vaya partidas de pokemon unite que tuvimos un poco de suerte menos en la primera les agradesco de corazon todp el apoyo que me dan 🙂🙂 son lo maximo,2021-09-17 01:52:25,1438682221167132677,BonJoni91,México,0,2,es,Twitter for Android
552,"RT @molly81958085: Ahora que se que son los mutuals yo tmb quiero✨
⁃Animal crossing 
⁃Pokemon 
⁃Astrología/tarot 
⁃Fear street
⁃Marvel 
⁃Ni…",2021-09-17 01:52:17,1438682187717558275,AshRetweets,I Control Fate.,1,0,es,friskretweets
553,@s0_bian Só se me der cartinha pokémon,2021-09-17 01:52:07,1438682143601926151,gui_ii17,"Curitiba, Brasil",0,0,es,Twitter for Android
554,"RT @calanigames: ¿QUE TAN BUENO ES CONCHA FILO? NUEVO ATAQUE TIPO AGUA - POKÉMON GO
@Terminador73JP @LauritasolePGo
@JuvlaG @D_O_PokeEditio…",2021-09-17 01:51:43,1438682045962665989,PoGoSinBarreras,,3,0,es,Twitter for Android
555,"Ahora que se que son los mutuals yo tmb quiero✨
⁃Animal crossing 
⁃Pokemon 
⁃Astrología/tarot 
⁃Fear street
⁃Marvel 
⁃Nintendo/PS4
⁃Animalitos 
⁃Cualquier serie con temática LGBTQ+ 
#AnimalCrossing #Pokemon #astrologia #marvel #LGBT",2021-09-17 01:51:19,1438681943403601922,molly81958085,,1,1,es,Twitter for iPhone
556,Fuck astrology que bicicleta usabas en Pokémon,2021-09-17 01:51:10,1438681904388186115,DanielAlonsoR,Cdmx,0,2,es,Twitter for iPhone
557,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:51:09,1438681902626508801,krdox,Egipto,68,0,es,Twitter Web App
558,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:51:04,1438681881323708419,AceGatorGirl,Uruguay 🇺🇾,68,0,es,Twitter for Android
559,"RT @NibyMPP: Si por los fans fuera, la mayoría de los Pokémon serían tipo fantasma, siniestro y siempre te darían un pseudolegendario como…",2021-09-17 01:50:47,1438681807764008961,calabazuya,,41,0,es,Twitter for Android
560,Khoi y Zach cantando la canción de Pokemon esque me dan la vida,2021-09-17 01:50:30,1438681736548847621,Anyma45,Somewhere with dragons 🌌,0,0,es,Twitter for iPhone
561,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:50:12,1438681661651234816,SoyEdder,Mexico,68,0,es,Twitter Web App
562,💧 ARRASA EN EL COMMUNITY DAY DE OSHAWOTT CON ESTOS TIPS - Pokémon GO [Ne... https://t.co/23qUK5nnr0 vía @YouTubesigan a Nélida,2021-09-17 01:49:28,1438681479069016065,CaritoYaez4,,0,0,es,Twitter for iPhone
563,@jovemnerd 25 anos da franquia pokemon,2021-09-17 01:49:08,1438681396302786566,Alisson_silva59,,0,0,es,Twitter for Android
564,¡Comencemos una buena amistad en Pokémon GO! ¡Mi código de Entrenador es 0783 0575 7074!              #PokemonGo,2021-09-17 01:48:58,1438681351994085376,pedrosa41649669,,0,2,es,Twitter for iPhone
565,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:48:46,1438681301943341060,zakatuche,"Cuauhtémoc, Distrito Federal",68,0,es,Twitter for iPhone
566,Intentando no bajar a oro Prayge | Pokémon Verde Hoja Megalocke entre colas  https://t.co/AaRTxItxD5,2021-09-17 01:48:00,1438681107164278790,OscarAcoVar,,0,1,es,Streamlabs Twitter
567,"@lugodev Hola bro, me gustaria saber si opinas algo respecto a blockmonsters, es un juego que cada dia publica mas cosas y parece que va a tener muy buena pinta, ademas la idea de jugar un juego similar a pokemon con el que podemos sacar ganancias me tiene enamorado",2021-09-17 01:47:55,1438681089455923200,TheoLopezLombar,Ciudad Autónoma de Buenos Aire,0,1,es,Twitter Web App
568,"@LauritasolePGo y eso que solo hago el pase diario 
igual la captura y giro diario
ya estoy dejando de jugar pokemon más porque me faltan como 150millon de exp pal niv50 
saludos y esperemos que pronto revase las 1000 raids legendarias https://t.co/4QngJvfW5z",2021-09-17 01:47:43,1438681039010865156,felixbaumgarner,"Baja California, México",0,0,es,Twitter for Android
569,@mariliafariah Parece pokémon kk,2021-09-17 01:47:00,1438680857791844359,Ramza_Hydral,,0,0,es,Twitter for Android
570,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 01:46:49,1438680813248339971,SoyEdder,Mexico,137,0,es,Twitter Web App
571,"RT @brazaesthetic: brazaesthetic:Tazo Pokémon, Elma Chips (2000) https://t.co/pHwQHs9iXh",2021-09-17 01:46:31,1438680734554890243,jessilva,,18,0,es,Twitter for iPhone
572,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 01:46:23,1438680704347480064,cValenix_,✨🌺Minecraft 🌺✨,357,0,es,Twitter Web App
573,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:46:12,1438680654414327809,LuchoSama51,Argentina,68,0,es,Twitter for Android
574,RT @PokemonTyrann: ¿Tus Pokémon han resultado heridos? 😥 ¿Por qué no vienes el Centro Pokémon? La enfermera estará encantada de devolverle…,2021-09-17 01:45:41,1438680528241184769,PkmnBifrost,"Selho, Archipiélago Astral",22,0,es,Twitter for Android
575,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:45:41,1438680527641448457,GsalgadoT,Mexico City ,68,0,es,Twitter for iPhone
576,Aqui es el espacio 🌌🙊 #Pokemon #PokemonGO #pokemonpresents https://t.co/W08HFjPxPV,2021-09-17 01:45:27,1438680467075649540,MaquitaSwag,chile,0,0,es,Twitter for iPhone
577,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 01:45:23,1438680448943677444,21WhiteWolves,"Buenos Aires, Argentina",357,0,es,Twitter for Android
578,"Hoy en las BRCDEvg NEWS 🎮🗞

⚡️ Nada puede detener el éxito de Pokémon Unite
⚔️ Tales of Arise ya vendió su primer millón
👊🏼 El Smash de Nickelodeon sí tendrá DLC

Y más ➡️ https://t.co/0KfVfpO4U1 https://t.co/SyhXgUURZz",2021-09-17 01:45:17,1438680427078823936,BRCDEvg,Mexico,0,13,es,Twitter for iPhone
579,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 01:45:16,1438680421659815938,IlustraMil04,México,44,0,es,Twitter for Android
580,"NUEVO Video del FUNALOCKE, por si no lo vieron 😨
https://t.co/nCJdO6mu8b

#Pokemon #Funalocke https://t.co/GTJWSwoZjk",2021-09-17 01:45:02,1438680363233071106,AlexPlumon,"Chihuahua, México",0,1,es,Twitter Web App
581,RT @BUBALONGAS: poned vuestro pokémon favorito con 2 imágenes y que los demás intenten adivinarlo https://t.co/2tHsisk1B4,2021-09-17 01:44:18,1438680179602296837,guillertex,Galiza (Neofalante fulero) ,1,0,es,Twitter for Android
582,@LCandycore @DecoStudios @Mangakka_M Ni me lo digas yo le ise un dibujo de un Pokémon casi encuerada,2021-09-17 01:44:11,1438680148497342465,Karble123,Donde los dinosaurios Uw*,0,2,es,Twitter for Android
583,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 01:44:03,1438680116834574336,JustLaski,Alone in heaven,450,0,es,Twitter for Android
584,"@RatRunner48 Todo Mesoamérica (México, Guatemala, El Salvador, Honduras, El Salvador y Costa Rica son países que tienen el mismo origen, por lo que podríamos considerar a Rayquaza y Quetzalcóatl dentro de uno de los Pokémon de la región",2021-09-17 01:44:02,1438680109175558145,_Jerryl1,"Monterrey, Nuevo León",0,4,es,Twitter for iPhone
585,"RT @zonarocketperu: ✨Si eres fan de la primera generación, tenemos polos👕 y libretas 📚para ti.
Visítanos a nuestras tiendas ubicadas en Mir…",2021-09-17 01:44:01,1438680107976122370,BitGuillermo,Perú,1,0,es,Twitter Web App
586,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 01:42:30,1438679727095562242,Uxies__,,44,0,es,Twitter for Android
587,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:42:30,1438679725451272199,ScruffyWizard,"Guadalajara, Jalisco",68,0,es,Twitter for iPhone
588,"@CentroPokemon Serán galletitas con Pokémon, pero ojalá se tomen un momento para conocer la situación de los empleados de Nabisco y las pobres condiciones laborales que maneja la empresa...

https://t.co/Ghv8gHKpX6",2021-09-17 01:42:09,1438679637186449415,_mrg7,,0,2,es,Twitter for Android
589,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 01:41:32,1438679483586912258,fox3628,,44,0,es,Twitter for Android
590,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 01:41:04,1438679365588488196,Osiris4815,mexico,137,0,es,Twitter for iPhone
591,Como olvidar cuando en el Pokémon Diamante te enfrentabas al Team Despacito. https://t.co/cNXsQPF5zX,2021-09-17 01:41:01,1438679350535245825,SuperMecastix,Pontevedra.,0,1,es,Twitter Web App
592,La cui me acaba de sacar una serrana de la mano para comérsela. Mi Pokémon está evolucionando,2021-09-17 01:40:39,1438679258986074112,MichePorterrieu,,0,1,es,Twitter for Android
593,yo cuando juegos de pokemon terecera generación https://t.co/c3s7FOl80M,2021-09-17 01:39:58,1438679086105350147,Tremis_, 🇨🇴,0,5,es,Twitter Web App
594,"Rodeada de diferentes Pokémon, aveces no se por cual empezar 🤔✨❤️mi woobat en la esquina :3 ❤️
#PokemonGO #pokemongoapp #PokemonGOfriend #PokemonGO5Yearanniversary https://t.co/vCzyBIu6KR",2021-09-17 01:39:56,1438679080476491778,KuroAtsuki,México,0,1,es,Twitter for Android
595,@gabyhcavazos @fieldynosoul Quién es ese Pokémon https://t.co/4wQUl1vbo5,2021-09-17 01:39:42,1438679018853765128,fcponcho,Monterrey,0,0,es,Twitter for Android
596,"RT @soychrista: ¡Hola! Les comparto el horario de stream esta semana

🍉 VIERNES: Debido al endeudamiento repentino (?) jugaré  POKEMON ESCU…",2021-09-17 01:39:16,1438678912284958722,jhona_rlv0620,Mexico,7,0,es,Twitter Web App
597,"¿Con qué juego estrenasteis vuestras Nintendo? 

GBC: Pokémon Amarillo
GBA: Harry Potter y la Piedra Filosofal
NDS: Zelda Phantom Hourglass (piratilla)
3DS: Mario 3D Land
WiiU: Zelda Breath of the Wild
Switch: Zelda Breath of the Wild https://t.co/7wkzFdNxte",2021-09-17 01:39:14,1438678903552282628,Rokitander,"Subsuelo, Sinnoh",0,0,es,Twitter for Android
598,"The P̶e̶r̶s̶o̶n̶ Bun
The P̶e̶r̶s̶o̶n̶ Bun's favorite Pokémon https://t.co/qwwVrjKpH7 https://t.co/GX72L5nSgt",2021-09-17 01:39:09,1438678883121963011,CeriseWhip,She/Her - English/Spanish ,0,10,es,Twitter for Android
599,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 01:38:27,1438678707397406724,LaPaquilov,para que quieres saber eso jaj,87,0,es,Twitter for Android
600,"uno de los mejores juegos de Pokemon cumple 17 años de haber salido
y curiosamente siempre elijo a Treecko como mi pokemon inicial por ser el cartucho verde xD https://t.co/hsRGaMpM7W",2021-09-17 01:37:45,1438678528522735619,aalarcon1790,,0,0,es,Twitter Web App
601,RT @JoxephR: Un vistazo a los folletos promocionales de Leyendas Pokémon Arceus y de Pokémon Diamante Brillante y Perla Reluciente repartid…,2021-09-17 01:37:36,1438678493835976704,PeterConchaR,Ecuador,2,0,es,Twitter for Android
602,"@kangshangames El Pokémon, no se si el sol o el luna",2021-09-17 01:37:36,1438678491713527809,hisdren,,0,1,es,Twitter Web App
603,"@Mangakka_M @Chomper46564235 Es un pokemon, pero el wey pide mona encuerada",2021-09-17 01:37:23,1438678439142252546,DecoStudios,,0,7,es,Twitter for Android
604,RT @Vasquezdenis23: Me dijo eres mi pokemon favorito. Le revise el celular y tenia toda la pokedex agregada 😔😢,2021-09-17 01:37:18,1438678415960383492,doctor_nica,,1,0,es,Twitter for Android
605,quién es ese pokemon??? https://t.co/V33Qa7xnqY,2021-09-17 01:37:10,1438678381525192705,MenTClara1,,0,1,es,Twitter Web App
606,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:36:53,1438678312696664064,AlexCardinal21,New York,68,0,es,Twitter for iPhone
607,Tengo que hacer las diarias del Genshin y cositas de Pokémon go pero acá estoy sentada en la esquina pensando cómo fui tan gil ahre no me creo lo que está pasando.,2021-09-17 01:36:33,1438678229682954251,NanekoNya,Código de creador: NanekoNya🌱,1,85,es,Twitter for Android
608,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:36:09,1438678128260419585,Ferpoleon,"Cd. Juárez, Chihuahua, México",68,0,es,Twitter Web App
609,"Este juego me ha dado la posibilidad de sentir un poco más real el sueño de ser un Maestro Pokémon. Lo mejor era cuando antes de la pandemia salía con mis amigos para hacer Día de la Comunidad, lo que me permitía tener un motivo para verlos más seguido. ✨ #PokemonGO https://t.co/Z6FsA69EGe",2021-09-17 01:35:41,1438678009993641991,Morsmordresb,"Durango, México.",0,0,es,Twitter for Android
610,Me dijo eres mi pokemon favorito. Le revise el celular y tenia toda la pokedex agregada 😔😢,2021-09-17 01:35:24,1438677936459091969,Vasquezdenis23,,1,3,es,Twitter for Android
611,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:34:09,1438677623341785089,Azaflash,Ciudad de México,68,0,es,Twitter for iPhone
612,Es hora de recordar mi adolescencia poniéndome a ver animaciones de Pokémon,2021-09-17 01:32:54,1438677307724427265,_V_Pink,,0,1,es,Twitter for Android
613,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 01:32:40,1438677251776815107,Franco13614680,,68,0,es,Twitter for Android
